iter	RMSE
480	43.37293913
481	43.35177664
482	43.32140007
483	43.32120272
484	43.30448771
485	43.30444468
486	43.25558617
487	43.25554562
488	43.22729484
489	43.22633634
490	43.21240283
491	43.20905954
492	43.20886675
493	43.17428463
494	43.17409929
495	43.16381596
496	43.16378549
497	43.16350869
498	43.13357639
499	43.1076257
500	43.0752118
501	43.02364474
502	43.01126637
503	43.01062162
504	43.01044833
505	43.01042794
506	43.0098316
507	43.00812663
508	43.00723206
509	42.99751554
510	42.99735749
511	42.9973269
512	42.97931537
513	42.95021426
514	42.94996672
515	42.94993609
516	42.94349936
517	42.94334877
518	42.91856003
519	42.8841272
520	42.88409653
521	42.85845385
522	42.84520784
523	42.84144189
524	42.82420177
525	42.81137018
526	42.79977171
527	42.78660617
528	42.78658183
529	42.78449392
530	42.73403167
531	42.69985562
532	42.69971058
533	42.6996862
534	42.6819561
535	42.68159914
536	42.65832721
537	42.65830537
538	42.65320848
539	42.64528763
540	42.64526579
541	42.64197442
542	42.63319021
543	42.63306037
544	42.63293311
545	42.6291394
546	42.6131471
547	42.6131291
548	42.61201274
549	42.58764113
550	42.56916272
551	42.55303197
552	42.50913623
553	42.50912075
554	42.50374552
555	42.49766806
556	42.49764872
557	42.49763324
558	42.48228808
559	42.45564498
560	42.41238888
561	42.40021596
562	42.39128469
563	42.39126918
564	42.39125366
565	42.35296189
566	42.3409997
567	42.34098158
568	42.34075377
569	42.3360329
570	42.30055583
571	42.2881939
572	42.25255863
573	42.2352624
574	42.23156144
575	42.21971413
576	42.21969855
577	42.21902613
578	42.20833872
579	42.20832314
580	42.20319918
581	42.2031849
582	42.18135759
583	42.17431625
584	42.16000775
585	42.15995836
586	42.1480129
587	42.1480038
588	42.14798559
589	42.14796739
590	42.14629127
591	42.14322363
592	42.14069158
593	42.12760236
594	42.12240483
595	42.11238004
596	42.10387193
597	42.09247824
598	42.08213767
599	42.08087569
600	42.08085225
601	42.08083792
602	42.08053967
603	42.06785645
604	42.06749037
605	42.03664206
606	42.03038101
607	42.03028322
608	42.01110568
609	42.01066605
610	41.99519385
611	41.99501114
612	41.99448651
613	41.99438602
614	41.9935573
615	41.97862451
616	41.97858012
617	41.96134466
618	41.95569808
619	41.9319514
620	41.93193572
621	41.93171876
622	41.89721135
623	41.89303181
624	41.87336344
625	41.87255719
626	41.85078007
627	41.80087539
628	41.80017526
629	41.79964687
630	41.7910528
631	41.78182998
632	41.78151911
633	41.78126595
634	41.78093015
635	41.76841574
636	41.74251571
637	41.72171765
638	41.72012687
639	41.70693851
640	41.69318207
641	41.6787781
642	41.67777742
643	41.67732112
644	41.63825303
645	41.63803585
646	41.63184387
647	41.62034203
648	41.61994304
649	41.61753718
650	41.60840761
651	41.60815472
652	41.60782411
653	41.60756199
654	41.57596774
655	41.57561447
656	41.57475236
657	41.57457967
658	41.57426065
659	41.55285477
660	41.5295191
661	41.4971734
662	41.46516198
663	41.46309345
664	41.4576196
665	41.43546303
666	41.41440887
667	41.39507179
668	41.36448518
669	41.34617457
670	41.34616397
671	41.32899099
672	41.29737473
673	41.2694262
674	41.26323601
675	41.26301819
676	41.26273396
677	41.26259184
678	41.23712634
679	41.22019113
680	41.21961675
681	41.21620755
682	41.20422924
683	41.20320507
684	41.20100499
685	41.18351864
686	41.18351066
687	41.17203132
688	41.16169385
689	41.13626715
690	41.12223718
691	41.121908
692	41.12093375
693	41.11966759
694	41.10559062
695	41.09726081
696	41.08100703
697	41.07832412
698	41.0673999
699	41.05158286
700	41.05155483
701	41.02978006
702	41.02918566
703	41.01918897
704	41.00618415
705	40.99690908
706	40.97763445
707	40.97720647
708	40.97121692
709	40.9708892
710	40.96640646
711	40.95633958
712	40.9298574
713	40.91375679
714	40.90789058
715	40.90736675
716	40.90345722
717	40.90223792
718	40.89698651
719	40.89572012
720	40.87207496
721	40.87205217
722	40.85876713
723	40.85768869
724	40.85257509
725	40.85191907
726	40.8513422
727	40.85071836
728	40.85058018
729	40.84288808
730	40.84285587
731	40.82513691
732	40.82448985
733	40.81028287
734	40.81028555
735	40.81019155
736	40.79190218
737	40.79109337
738	40.76829361
739	40.74389254
740	40.72474443
741	40.72429764
742	40.72303261
743	40.72290745
744	40.72181195
745	40.72093849
746	40.68262513
747	40.67063789
748	40.66942509
749	40.66909359
750	40.66860037
751	40.66786188
752	40.66595225
753	40.66527975
754	40.6652164
755	40.66484174
756	40.63137878
757	40.63086352
758	40.62088618
759	40.62076341
760	40.62015087
761	40.61999032
762	40.61969349
763	40.59176441
764	40.57999614
765	40.57993131
766	40.56526174
767	40.54971241
768	40.54762421
769	40.54724441
770	40.53433289
771	40.53410304
772	40.53375691
773	40.53154349
774	40.53023864
775	40.51303905
776	40.47858545
777	40.44103448
778	40.43326175
779	40.43316687
780	40.43290256
781	40.430544
782	40.42498863
783	40.42463614
784	40.41019771
785	40.40267
786	40.40236615
787	40.39195518
788	40.37116183
789	40.36320728
790	40.36193772
791	40.34292756
792	40.31985535
793	40.30826466
794	40.30293585
795	40.27085699
796	40.27066375
797	40.2705331
798	40.26341349
799	40.26254642
800	40.26242119
801	40.26238035
802	40.26218978
803	40.25936655
804	40.23767658
805	40.23732108
806	40.23224851
807	40.22105635
808	40.18182853
809	40.14965018
810	40.1494468
811	40.14922839
812	40.14906732
813	40.14864142
814	40.14219785
815	40.13990413
816	40.13973483
817	40.13943445
818	40.13815371
819	40.1071606
820	40.10691737
821	40.10597722
822	40.08401147
823	40.08285885
824	40.08267837
825	40.06951732
826	40.06928207
827	40.06096114
828	40.06067111
829	40.05793765
830	40.05766813
831	40.03343901
832	40.03025601
833	40.03023273
834	40.02722336
835	40.01613272
836	40.01241141
837	40.01228129
838	39.97903706
839	39.96866665
840	39.95635275
841	39.93440076
842	39.92167681
843	39.90662793
844	39.90656613
845	39.90645901
846	39.89147308
847	39.87822282
848	39.87817059
849	39.87708625
850	39.87677427
851	39.86851901
852	39.86780144
853	39.86321253
854	39.86279458
855	39.83541896
856	39.83529651
857	39.81548708
858	39.81480296
859	39.80832326
860	39.80797907
861	39.80796806
862	39.79527805
863	39.78781031
864	39.7749623
865	39.77406253
866	39.7737277
867	39.77369049
868	39.76089581
869	39.73827868
870	39.72075272
871	39.71734181
872	39.70222928
873	39.69489729
874	39.694704
875	39.69448033
876	39.69426909
877	39.68723667
878	39.66344728
879	39.66235015
880	39.63158511
881	39.63066964
882	39.6303654
883	39.63034604
884	39.63023818
885	39.63013861
886	39.63008467
887	39.61618671
888	39.60371201
889	39.60355564
890	39.60326364
891	39.60313633
892	39.6005858
893	39.60027164
894	39.60012771
895	39.59959765
896	39.59845862
897	39.5861154
898	39.57967164
899	39.5592036
900	39.5407819
901	39.54052271
902	39.54038549
903	39.54029401
904	39.53801666
905	39.5379723
906	39.53788775
907	39.53747052
908	39.52648926
909	39.52645599
910	39.50599783
911	39.50565518
912	39.5050531
913	39.50466743
914	39.49975468
915	39.49965894
916	39.49929264
917	39.49903318
918	39.49876539
919	39.49871267
920	39.49063928
921	39.48926673
922	39.48499748
923	39.48467408
924	39.48463521
925	39.48449225
926	39.4742446
927	39.47389473
928	39.45885563
929	39.44257696
930	39.44208508
931	39.44102765
932	39.44053575
933	39.44031342
934	39.43988682
935	39.40288847
936	39.40264228
937	39.38291581
938	39.37759399
939	39.36573979
940	39.36176486
941	39.36131373
942	39.3612831
943	39.3494602
944	39.34359756
945	39.33755155
946	39.30961914
947	39.30916881
948	39.30904891
949	39.29860769
950	39.28713839
951	39.26912638
952	39.2690873
953	39.26885004
954	39.2651277
955	39.2540926
956	39.2333234
957	39.23290153
958	39.23231483
959	39.23222822
960	39.22300873
961	39.22298777
962	39.22276002
963	39.22254344
964	39.22229891
965	39.21870212
966	39.21861548
967	39.20722761
968	39.20185119
969	39.20167504
970	39.20148211
971	39.20066146
972	39.19685155
973	39.16886078
974	39.1681136
975	39.16268283
976	39.16190334
977	39.16178859
978	39.16157587
979	39.13282322
980	39.13245769
981	39.11104658
982	39.10078516
983	39.0868364
984	39.08628255
985	39.07385889
986	39.07356995
987	39.07351665
988	39.07324314
989	39.0539888
990	39.05398038
991	39.0363985
992	39.03622441
993	39.02314439
994	39.02267812
995	39.0141705
996	39.01358471
997	39.01335714
998	39.00720936
999	38.99285607
1000	38.99226997
1001	38.99187923
1002	38.99179208
1003	38.9915686
1004	38.98633253
1005	38.98627771
1006	38.97352124
1007	38.97337358
1008	38.9610166
1009	38.96082248
1010	38.96069728
1011	38.9605749
1012	38.96018947
1013	38.95990251
1014	38.94657171
1015	38.94086093
1016	38.93984056
1017	38.93974063
1018	38.93901721
1019	38.93889054
1020	38.93828391
1021	38.93788137
1022	38.93781803
1023	38.93780959
1024	38.93779411
1025	38.93141901
1026	38.91999921
1027	38.91999217
1028	38.91457747
1029	38.913386
1030	38.91337755
1031	38.91282264
1032	38.9123804
1033	38.89666206
1034	38.89664092
1035	38.89662965
1036	38.89661838
1037	38.89650002
1038	38.8964028
1039	38.89617877
1040	38.89577297
1041	38.89572225
1042	38.87820131
1043	38.87554683
1044	38.86998353
1045	38.86673486
1046	38.86673486
1047	38.85731159
1048	38.85546813
1049	38.82255323
1050	38.82196879
1051	38.80711202
1052	38.80691431
1053	38.80132423
1054	38.77600199
1055	38.77560341
1056	38.77118491
1057	38.77108737
1058	38.77086968
1059	38.76671076
1060	38.76456468
1061	38.75688986
1062	38.75688138
1063	38.75617858
1064	38.74175209
1065	38.73171686
1066	38.72467381
1067	38.72445586
1068	38.72272779
1069	38.72271081
1070	38.71550899
1071	38.7125857
1072	38.71004729
1073	38.70934364
1074	38.70930824
1075	38.69284028
1076	38.67615276
1077	38.67596004
1078	38.65610092
1079	38.65584856
1080	38.65580745
1081	38.64851091
1082	38.64579811
1083	38.64560241
1084	38.64519682
1085	38.64509755
1086	38.64472599
1087	38.63389386
1088	38.63387825
1089	38.612845
1090	38.61278397
1091	38.61216371
1092	38.60556306
1093	38.60553183
1094	38.5963657
1095	38.59366344
1096	38.58132689
1097	38.58123455
1098	38.58090357
1099	38.58043196
1100	38.58017342
1101	38.57153978
1102	38.57153125
1103	38.56937005
1104	38.56934732
1105	38.56913133
1106	38.56881019
1107	38.56859563
1108	38.56846774
1109	38.56823612
1110	38.56820344
1111	38.56787661
1112	38.56771177
1113	38.55825664
1114	38.54273231
1115	38.54243228
1116	38.54197725
1117	38.53493081
1118	38.5347829
1119	38.53454681
1120	38.53196395
1121	38.52968674
1122	38.52953454
1123	38.52937097
1124	38.52926144
1125	38.52205475
1126	38.51357031
1127	38.51354469
1128	38.51342943
1129	38.50991016
1130	38.49805927
1131	38.48554112
1132	38.4717468
1133	38.47039488
1134	38.47021395
1135	38.47005297
1136	38.45540086
1137	38.45393435
1138	38.44847682
1139	38.44831575
1140	38.44813472
1141	38.44135621
1142	38.4409727
1143	38.44093564
1144	38.44014437
1145	38.42974088
1146	38.42961966
1147	38.42936724
1148	38.41044362
1149	38.41022674
1150	38.40960464
1151	38.40801794
1152	38.39630545
1153	38.39515213
1154	38.36941615
1155	38.36921332
1156	38.36906191
1157	38.35864915
1158	38.35834482
1159	38.35825767
1160	38.35820909
1161	38.35333096
1162	38.35332953
1163	38.33261558
1164	38.3325684
1165	38.33249119
1166	38.33217808
1167	38.33215807
1168	38.32019785
1169	38.32008201
1170	38.31971731
1171	38.31956856
1172	38.31954997
1173	38.30997351
1174	38.30015999
1175	38.30000116
1176	38.29991673
1177	38.29373169
1178	38.29356567
1179	38.27997706
1180	38.27981242
1181	38.27952321
1182	38.27871858
1183	38.27864986
1184	38.27851241
1185	38.27771349
1186	38.27666399
1187	38.27633467
1188	38.27614137
1189	38.27591085
1190	38.26471937
1191	38.26471651
1192	38.26471364
1193	38.25898274
1194	38.2588882
1195	38.25848137
1196	38.24383705
1197	38.23917078
1198	38.23916505
1199	38.20750937
1200	38.20749216
1201	38.20741183
1202	38.20736306
1203	38.20129503
1204	38.20127925
1205	38.194213
1206	38.17587195
1207	38.17161375
1208	38.1715477
1209	38.16683095
1210	38.16612303
1211	38.14944358
1212	38.1493933
1213	38.14910311
1214	38.14463358
1215	38.14462352
1216	38.14456605
1217	38.14456174
1218	38.14449852
1219	38.14447841
1220	38.14432467
1221	38.14431893
1222	38.14430887
1223	38.14251141
1224	38.12329734
1225	38.12325996
1226	38.11583129
1227	38.10672139
1228	38.09414946
1229	38.07913539
1230	38.06217448
1231	38.05506656
1232	38.04797028
1233	38.03859343
1234	38.03196817
1235	38.01684016
1236	38.01682286
1237	38.01675511
1238	38.0162837
1239	38.01096375
1240	38.00728549
1241	38.00725953
1242	37.99804283
1243	37.99801831
1244	37.99799524
1245	37.99793177
1246	37.99793033
1247	37.99792312
1248	37.99792312
1249	37.99792168
1250	37.9978986
1251	37.99788706
1252	37.99786543
1253	37.9804007
1254	37.9804007
1255	37.98036752
1256	37.98027661
1257	37.97694461
1258	37.97464421
1259	37.96876416
1260	37.96479454
1261	37.96320801
1262	37.96228119
1263	37.96226675
1264	37.94920361
1265	37.94817535
1266	37.94817102
1267	37.94339328
1268	37.94302207
1269	37.94241397
1270	37.93323931
1271	37.93322486
1272	37.92351183
1273	37.91042955
1274	37.90622249
1275	37.90620225
1276	37.90460749
1277	37.90444844
1278	37.90443543
1279	37.90157972
1280	37.8828771
1281	37.88267891
1282	37.88263261
1283	37.88138698
1284	37.88124954
1285	37.88075329
1286	37.8692569
1287	37.86910639
1288	37.86678787
1289	37.86412762
1290	37.86408998
1291	37.86402485
1292	37.86401906
1293	37.85320965
1294	37.85317201
1295	37.85307211
1296	37.85261459
1297	37.85223525
1298	37.84852129
1299	37.84814046
1300	37.84746857
1301	37.83913412
1302	37.83907184
1303	37.83900522
1304	37.82839439
1305	37.82819011
1306	37.82800322
1307	37.81989779
1308	37.81985721
1309	37.81744148
1310	37.81554587
1311	37.81530385
1312	37.81529225
1313	37.81503573
1314	37.8012519
1315	37.78692351
1316	37.76772007
1317	37.76272648
1318	37.76153495
1319	37.76136949
1320	37.76035208
1321	37.76009809
1322	37.75917498
1323	37.74174792
1324	37.74174212
1325	37.72749862
1326	37.72749281
1327	37.72723423
1328	37.72693208
1329	37.72142603
1330	37.72141877
1331	37.72099888
1332	37.70469376
1333	37.70466324
1334	37.70465016
1335	37.70464144
1336	37.69575202
1337	37.69228872
1338	37.69228291
1339	37.69227564
1340	37.69226546
1341	37.692264
1342	37.69173328
1343	37.68028685
1344	37.67367568
1345	37.67227912
1346	37.67225875
1347	37.67222238
1348	37.67222092
1349	37.66726269
1350	37.6668713
1351	37.66686693
1352	37.66356541
1353	37.66338788
1354	37.66334132
1355	37.66332968
1356	37.66328311
1357	37.66235036
1358	37.6611964
1359	37.66117311
1360	37.66116584
1361	37.66099267
1362	37.6609039
1363	37.64545207
1364	37.6453822
1365	37.63500074
1366	37.63409642
1367	37.63407748
1368	37.6338707
1369	37.6338605
1370	37.63371342
1371	37.63364789
1372	37.62866563
1373	37.62349335
1374	37.62345256
1375	37.60318188
1376	37.60302885
1377	37.60299241
1378	37.58738118
1379	37.57542165
1380	37.57520724
1381	37.57509785
1382	37.57509056
1383	37.57509493
1384	37.57509348
1385	37.57497971
1386	37.57497242
1387	37.57474488
1388	37.574723
1389	37.57471863
1390	37.57471425
1391	37.57436857
1392	37.57436711
1393	37.57380847
1394	37.5737443
1395	37.57297998
1396	37.57280495
1397	37.57266054
1398	37.57192392
1399	37.57008012
1400	37.56947619
1401	37.5693274
1402	37.56915818
1403	37.56914651
1404	37.56783505
1405	37.56769062
1406	37.56353855
1407	37.56352542
1408	37.56351521
1409	37.55615823
1410	37.55600208
1411	37.55600062
1412	37.5554636
1413	37.55520822
1414	37.55516152
1415	37.55508272
1416	37.55445229
1417	37.55436181
1418	37.55383644
1419	37.55259303
1420	37.54729934
1421	37.54684393
1422	37.54590975
1423	37.5446617
1424	37.54440771
1425	37.54427633
1426	37.5327309
1427	37.53272506
1428	37.53220231
1429	37.53196429
1430	37.53195699
1431	37.52345607
1432	37.52299161
1433	37.52289375
1434	37.52140539
1435	37.51005455
1436	37.51004725
1437	37.50951103
1438	37.50531014
1439	37.50109709
1440	37.49341652
1441	37.49244007
1442	37.491544
1443	37.49139197
1444	37.49120194
1445	37.49105868
1446	37.48021336
1447	37.48020897
1448	37.4760633
1449	37.47569184
1450	37.475569
1451	37.4671138
1452	37.46657696
1453	37.46609571
1454	37.46330606
1455	37.44325313
1456	37.44323996
1457	37.44309652
1458	37.44295454
1459	37.44295161
1460	37.44293258
1461	37.44278328
1462	37.4311187
1463	37.42946417
1464	37.42705984
1465	37.41789796
1466	37.41783644
1467	37.41781886
1468	37.41656654
1469	37.41561592
1470	37.41558663
1471	37.41555147
1472	37.41082145
1473	37.41079361
1474	37.39706742
1475	37.39244058
1476	37.39243179
1477	37.38691313
1478	37.38096701
1479	37.38095235
1480	37.38026767
1481	37.37888799
1482	37.37771208
1483	37.37744229
1484	37.36327994
1485	37.363255
1486	37.36324767
1487	37.36232943
1488	37.36227076
1489	37.3616048
1490	37.35364612
1491	37.352779
1492	37.35273205
1493	37.35270417
1494	37.35030224
1495	37.350223
1496	37.34959791
1497	37.34951134
1498	37.34881874
1499	37.34766096
1500	37.34082652
1501	37.34071497
1502	37.3407091
1503	37.34069149
1504	37.34064452
1505	37.32585741
1506	37.32218504
1507	37.3219868
1508	37.32126433
1509	37.32085756
1510	37.31658844
1511	37.30631087
1512	37.30594067
1513	37.30592745
1514	37.3059201
1515	37.29676667
1516	37.29337213
1517	37.29295036
1518	37.28603534
1519	37.28571785
1520	37.28569286
1521	37.27599047
1522	37.27171915
1523	37.2716721
1524	37.27166622
1525	37.27164416
1526	37.27155152
1527	37.27155005
1528	37.27048104
1529	37.27047221
1530	37.27014283
1531	37.2693267
1532	37.26929288
1533	37.269287
1534	37.26928112
1535	37.26447811
1536	37.26416779
1537	37.26412808
1538	37.26411484
1539	37.2493665
1540	37.24936355
1541	37.24932383
1542	37.24158839
1543	37.24157514
1544	37.23744263
1545	37.23739112
1546	37.23738376
1547	37.23705408
1548	37.23656103
1549	37.23655073
1550	37.2365316
1551	37.23643004
1552	37.22845785
1553	37.22845785
1554	37.22761579
1555	37.2275039
1556	37.2274774
1557	37.22717561
1558	37.22321082
1559	37.21967852
1560	37.21274252
1561	37.21161438
1562	37.21089565
1563	37.21087945
1564	37.20461206
1565	37.20454872
1566	37.20454577
1567	37.20417455
1568	37.20118112
1569	37.20117964
1570	37.20116786
1571	37.20115902
1572	37.20114723
1573	37.19983164
1574	37.19982574
1575	37.19974471
1576	37.17790159
1577	37.17775712
1578	37.17749767
1579	37.1774962
1580	37.16934623
1581	37.16932559
1582	37.16929757
1583	37.16910737
1584	37.16910147
1585	37.16908377
1586	37.16907493
1587	37.16786878
1588	37.15882293
1589	37.15882146
1590	37.1517015
1591	37.13689376
1592	37.13689376
1593	37.13689523
1594	37.13680226
1595	37.13088694
1596	37.1251744
1597	37.12495296
1598	37.12481124
1599	37.12409526
1600	37.12356528
1601	37.12350475
1602	37.12344865
1603	37.1234457
1604	37.12342651
1605	37.11502545
1606	37.11486893
1607	37.11484826
1608	37.11466515
1609	37.09965502
1610	37.09896514
1611	37.09881889
1612	37.09840673
1613	37.09827377
1614	37.08987884
1615	37.08396047
1616	37.08262742
1617	37.08129875
1618	37.08130466
1619	37.08130022
1620	37.08085535
1621	37.06745498
1622	37.05983685
1623	37.05140659
1624	37.05139623
1625	37.04227607
1626	37.03094117
1627	37.03093377
1628	37.03093377
1629	37.03093377
1630	37.03035953
1631	37.03035509
1632	37.03035361
1633	37.02941824
1634	37.02941232
1635	37.02936199
1636	37.02788488
1637	37.01339333
1638	37.01339185
1639	37.01333262
1640	37.01333262
1641	37.01238349
1642	37.01230798
1643	37.01230946
1644	37.01230502
1645	37.01230798
1646	37.01230798
1647	37.01222654
1648	37.01222358
1649	37.00731316
1650	37.00600252
1651	37.00206291
1652	36.98692113
1653	36.98691669
1654	36.983347
1655	36.9833307
1656	36.98262828
1657	36.98262828
1658	36.98262532
1659	36.98262828
1660	36.9826268
1661	36.97757906
1662	36.9775672
1663	36.97660382
1664	36.97659344
1665	36.97635185
1666	36.97629849
